danmaku_id,content,progress,ctime,user_hash
2077132591463157504,逆天,29.163,1774704700,af611958
2077134653785316096,也就是说补贴结束后骑手收入会降低不少,277.252,1774704946,94efe1a
2077135445988792064,资本的力量,69.788,1774705040,624b74df
2077136422447815680, 保持良好的营商环境,28.92,1774705157,de331062
2077137662393465600,666,137.889,1774705305,34520d83
2077137720064940032,炮姐排面,15.339,1774705311,6692a0ed
2077137798733176320,哈哈哈,125.791,1774705321,de331062
2077141436503598336,太先进了,163.549,1774705754,6692a0ed
2077144623058614528,营商环境好的不得了啊,152.079,1774706134,36b40a82
2077144891477679616,看到炮姐来了,11.06,1774706166,2b9792c7
2077146048258076672,哈哈哈哈哈,15.746,1774706304,7f97106
2077146175580100096,气温这一块 从极热到极寒 属实是玩明白了,147.192,1774706319,d27ed651
2077146872229452288,真可怕,78.824,1774706402,895840c7
2077149115393468672,那美团危险了 淘宝自带闪购 美团app懒得下了,331.962,1774706670,2f4749b0
2077150591846472704,？外卖便宜吗,212.734,1774706846,fbeb1721
2077154530986186240,感觉这个视频有下架风险呀。,4.839,1774707315,f9cc60fb
2077160561724329472,哈哈哈哈哈,106.707,1774708034,3e09e85e
2077170270808534784,好,261.848,1774709192,9cffcd13
2077170337397397248,这是好事,269.295,1774709200,85bff58b
2077173734750103808,哈哈哈哈哈哈哈哈哈,216.04,1774709605,c847e48e
2077177738623511808,参考越南战争。打的越久亏的越多。,346.376,1774710082,43d89716
2077177889627607808,京东怎么玩下去,322.285,1774710100,953ab3bb
2077184033779020800,哈哈哈哈哈,93.554,1774710832,cd410957
2077185518999099904,@极客湾,12.023,1774711009,65c373b2
2077185631104325888,现在拼好饭大多数十多元了，便宜不到哪去,216.45,1774711023,7f42214b
2077186356123751168,营商环境哈哈哈哈哈,74.405,1774711109,4edd5b25
2077187411091607040,美团比闪购贵些,343.065,1774711235,d54d4188
2077188889818977280,遥遥领先,148.001,1774711411,97038a7f
2077189470864115456,我用美团看过，没啥补贴，一直比饿了么和狗东贵,262.0,1774711481,49bbdc7d
2077195883695092992,哈哈哈哈,60.222,1774712245,bd8c3359
2077200245393267712,如果美团长期亏损，那么竞争对手就不该继续尝试成为美团了，那么美团就能盈利了,340.981,1774712765,d3860647
2077202046964792320,？？？,137.682,1774712980,2ae2e8b8
2077202714823709952,？？？,215.586,1774713059,2ae2e8b8
2077205747690908160,原来是这样,39.544,1774713421,aad4695b
2077206258489916672,遥遥领先！,28.645,1774713482,2dece68f
2077214823158725888,我家这京东便宜，半年没用淘宝美团买了,332.244,1774714503,2876b1d8
2077239508474777600,幽默科学,196.596,1774717446,1779abff
2077246705975205120,让外卖平台背这锅也是真惨,229.31,1774718304,2f821584
2077267011607898112,我绝不自杀.jpg,49.742,1774720724,72b0eef9
2077320702473902848,哈哈哈哈哈哈,142.438,1774727125,4512dbe8
2077326578543121920,我认识的美团骑手说闪购便宜但我自己对比，却是美团便宜，真是奇怪,323.015,1774727825,9489f474
2077330452636992000,合理回升？,171.156,1774728287,e788e28f
2077361002236286720,马督工表示，我很懂。。。极客湾表示，优化了。。,57.18,1774731929,fa5b7f3e
2077365063001628160,哈哈哈哈哈老马,14.27,1774732413,5f32a0f3
2077393956823702528,感谢东哥,300.502,1774735857,15368348
2077414165961813504,?,59.291,1774738266,beb6cb2
2077454603682763776,营商环境真是好,82.965,1774743087,12ea4a49
2077478723330426880,逆天,42.472,1774745962,51d8daa2
2077481171914909184,遥遥领先,152.543,1774746254,9a66399d
2077511748315538176,都要保护好自己，不能落下把柄,42.766,1774749899,74173bad
2077520900059927808,外卖大战最后还是苦了普通人,229.31,1774750990,4bd6510c
2077524784430253056,我现在都只在淘宝闪购点外卖，美团外卖根本不给优惠补贴,314.045,1774751453,a32b9ce1
2077535131836988672,外卖比店里贵很多,257.88,1774752687,db9f88b9
2077538724249587456,这可真是良好的营商环境啊,162.878,1774753115,5d86c333
2077539276078003456,哈哈哈哈哈哈哈哈哈哈,247.683,1774753181,373090d9
2077539356037916416,哈哈哈哈哈哈哈哈哈哈,257.107,1774753190,373090d9
2077543432322812160,哈哈哈哈,23.212,1774753676,656eec50
2077543715555819008,？,82.602,1774753710,33323201
2077544147887228416,23333,262.959,1774753761,208543dd
2077550208254167296,你直接打开美团肯定没券啊，有专门的领券路径，闪购也是一样的,279.441,1774754484,3401f994
2077553572421647872,有希望，越来越好了,169.905,1774754885,56496252
2077553846829306624,骑手哪有补贴？,279.209,1774754918,6ab7de93
2077580095991956736,外卖大战千万别停啊，不然我只能自己煮了,229.072,1774758047,3559124c
2077589639585568000,遥遥领先,58.395,1774759184,d0fb53dc
2077595028318250240,遥遥领先,155.498,1774759827,2b7186f3
2077615768304610816,长宁区的呢,142.909,1774762299,31b95217
2077623618799580672,多幽默哦,228.059,1774763235,62b281e5
2077630719673022208,阿里还挺稳,245.503,1774764082,ce5bcfca
2077640489045616128,这不是良性竞争吗？,275.861,1774765246,61ada224
2077682535693609472,哈哈哈哈,50.225,1774770258,126ec15d
2077707431001063680,遥遥领先,176.432,1774773226,c5e91dd1
2077714625541270528,腾讯躺枪 哈哈哈哈,77.221,1774774084,982b3607
2077722484534971904,哈哈哈哈哈哈,60.4,1774775021,6d881ae
2077730094210118400,真正的赛博朋克,172.719,1774775928,ee1cb326
2077736162621686272,财务还是会算的,271.899,1774776651,fc98a55c
2077738288562864640,阿里股价？,313.26,1774776905,5c39737
2077741325088516352,遥遥领先,62.156,1774777267,6b697589
2077754279179096576,现在美团最贵，,271.68,1774778811,77466c62
2077852431924203264,收入涨不涨？,185.129,1774790512,b680fc59
2077915082108965888,好时代来了,99.764,1774797980,6aafb3
2078197741363792896,海底捞简阳的？,68.338,1774831676,7d21b2b8
2078220056982797824,b,3.491,1774834336,a1d0a6fb
2078220229620204800,b站，當然就要有超電磁炮啦,3.491,1774834357,a1d0a6fb
2078254979512747008,哈哈哈哈哈哈哈哈哈,137.777,1774838499,d361fd0
2078281744674828288,哈哈哈,137.791,1774841690,752555b6
2078318979097294848,???,215.881,1774846128,8d6aea73
2078323881198321152,好好好,262.177,1774846713,ac50eebf
